Title,Popularity,Type,Mid,2016-05-01,2016-05-08,2016-05-15,2016-05-22,2016-05-29,2016-06-05,2016-06-12,2016-06-19,2016-06-26,2016-07-03,2016-07-10,2016-07-17,2016-07-24,2016-07-31,2016-08-07,2016-08-14,2016-08-21,2016-08-28,Average Search Popularity
Battlefield 4,221,Video game,/m/0rphm0f,0.17,0.222222222,0.243243243,0.228070175,0.218181818,0.24,0.444444444,0.523809524,0.380952381,0.35,0.307692308,0.368421053,0.324324324,0.3,0.239130435,0.311111111,0.354166667,0.296296296,0.306781445
Age of Empires II: The Conquerors,228,Video game,/m/03xdr5,0,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0,0.025,0,0,0.020833333,0.018518519,0.016263045
The Last of Us,216,Video game,/m/0hn87_7,0.03,0.049382716,0.067567568,0.070175439,0.072727273,0.08,0.111111111,0.095238095,0.095238095,0.1,0.102564103,0.105263158,0.108108108,0.1,0.065217391,0.066666667,0.0625,0.055555556,0.079850849
Neverwinter,263,Online game,/m/0dsb1wd,0.04,0.049382716,0.054054054,0.070175439,0.090909091,0.1,0.111111111,0.119047619,0.095238095,0.125,0.179487179,0.5,0.648648649,0.5,0.369565217,0.333333333,0.333333333,0.240740741,0.220001477
Left 4 Dead 2,182,Video game,/m/064n76s,0.07,0.086419753,0.094594595,0.122807018,0.127272727,0.14,0.155555556,0.19047619,0.214285714,0.25,0.205128205,0.210526316,0.189189189,0.175,0.130434783,0.155555556,0.125,0.111111111,0.152964262
Call of Duty 4: Modern Warfare,188,Video game,/m/02qt6tp,0.43,0.234567901,0.202702703,0.192982456,0.2,0.2,0.266666667,0.261904762,0.238095238,0.225,0.256410256,0.263157895,0.243243243,0.25,0.217391304,0.222222222,0.208333333,0.240740741,0.241856596
Farming Simulator 15,193,Video game,/g/11b6_48ppz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Elder Scrolls: Legends,205,Video game,/m/013f8vvm,0.01,0,0.013513514,0.01754386,0.018181818,0,0.088888889,0.023809524,0.023809524,0.025,0,0,0.081081081,0.125,0.130434783,0.066666667,0.041666667,0.037037037,0.039035187
Uncharted 4: A Thief's End,176,Video game,/m/010x69ky,0.423529412,1.449275362,1,0.795918367,0.574468085,0.441860465,0.435897436,0.416666667,0.416666667,0.382352941,0.382352941,0.3125,0.322580645,0.294117647,0.230769231,0.236842105,0.195121951,0.173913043,0.471379609
Super Monkey Ball,178,Video game series,/m/026hcdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpongeBob SquarePants: Battle for Bikini Bottom,192,Video game,/m/04zttv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mario Sunshine,204,Video game,/m/0136w_,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Doom,204,1993 video game,/m/02ckk,0.16,0.728395062,1,0.666666667,0.472727273,0.38,0.4,0.357142857,0.380952381,0.35,0.307692308,0.263157895,0.27027027,0.275,0.217391304,0.177777778,0.166666667,0.148148148,0.373443812
Elsword,172,Video game,/m/0gg6jwg,0.07,0.086419753,0.121621622,0.140350877,0.145454545,0.16,0.155555556,0.166666667,0.166666667,0.15,0.153846154,0.157894737,0.162162162,0.125,0.108695652,0.111111111,0.125,0.111111111,0.134308701
Euro Truck Simulator 2,181,Video game,/m/0hzrtr5,0.16,0.197530864,0.22972973,0.315789474,0.309090909,0.38,0.444444444,0.452380952,0.5,0.45,0.435897436,0.473684211,0.486486486,0.475,0.391304348,0.377777778,0.375,0.314814815,0.376051747
Tera,177,Online game,/m/07s8gkl,0.03,0.024691358,0.054054054,0.070175439,0.054545455,0.06,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.054345846
The Forest,185,Video game,/m/01028ycx,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.048218259
Call of Duty: Black Ops,176,Video game,/m/0bwm8y4,0.09,0.086419753,0.324324324,0.245614035,0.181818182,0.18,0.177777778,0.19047619,0.214285714,0.225,0.205128205,0.184210526,0.216216216,0.175,0.152173913,0.155555556,0.166666667,0.12962963,0.183349816
Sid Meier's Civilization V,172,Video game,/m/0b7753g,0.05,0.12345679,0.148648649,0.157894737,0.145454545,0.14,0.155555556,0.19047619,0.261904762,0.225,0.205128205,0.210526316,0.216216216,0.2,0.152173913,0.155555556,0.166666667,0.111111111,0.167542734
Revelation,167,,,0.01,0.012345679,0.027027027,0.01754386,0.036363636,0.04,0.044444444,0.047619048,0.023809524,0.05,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.044444444,0.041666667,0.037037037,0.031001352
Mass Effect 3,162,Video game,/m/04f2mnn,0.04,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.111111111,0.119047619,0.119047619,0.125,0.128205128,0.131578947,0.108108108,0.1,0.086956522,0.111111111,0.083333333,0.074074074,0.092439614
Pokémon X/Y,182,Video game,/m/02r2r7r,0.17,0.259259259,0.297297297,0.350877193,0.4,0.42,0.444444444,0.5,0.5,0.65,1.025641026,1.368421053,1.378378378,1.3,1.02173913,0.977777778,0.75,0.611111111,0.690274815
CASE: Animatronics,171,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't Starve,165,Video game,/m/0n_hztb,0.01,0.012345679,0.013513514,0,0,0,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0,0.020833333,0.018518519,0.01643196
Bust A Groove,166,Musical Game,/m/0182fy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evolve,153,Video game,/m/0_1h21w,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0,0.022222222,0.023809524,0.023809524,0.075,0.102564103,0.078947368,0.054054054,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.031128048
Enslaved: Odyssey to the West,145,Video game,/m/080ckvf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTL: Faster Than Light,153,Video game,/m/0n4clz3,0,0,0,0,0,0,0,0,0.023809524,0.025,0,0,0,0,0,0,0,0,0.00271164
The Sims 4,134,Video game,/m/0118kdjl,0.34,0.419753086,0.5,0.631578947,0.781818182,0.96,1.133333333,1.19047619,1.238095238,1.25,1.205128205,1.210526316,1.243243243,1.125,0.934782609,0.977777778,0.833333333,0.759259259,0.92967254
Tree of Savior,137,Online game,/g/125t5ry6w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovers in a Dangerous Spacetime,137,Video game,/m/010w90c_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heroes of Newerth,137,Online game,/m/06zd9hy,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0,0,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.017949009
Payday 2,121,Video game,/m/0rpglmj,0.01,0.012345679,0.027027027,0.01754386,0.036363636,0.04,0.044444444,0.071428571,0.071428571,0.075,0.051282051,0.052631579,0.054054054,0.05,0.02173913,0.044444444,0.020833333,0.018518519,0.039949161
Factorio,145,Video game,/m/010ls0q7,0.02,0.012345679,0.027027027,0.035087719,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.023043364
Slot Machine,141,,,0.04,0.049382716,0.067567568,0.070175439,0.072727273,0.08,0.088888889,0.095238095,0.095238095,0.1,0.102564103,0.105263158,0.108108108,0.1,0.086956522,0.088888889,0.083333333,0.074074074,0.083800348
Enter the Gungeon,131,Video game,/g/11b77dr_kk,0.07,0.074074074,0.067567568,0.070175439,0.072727273,0.06,0.066666667,0.071428571,0.071428571,0.075,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.020833333,0.037037037,0.058490496
Terraria,134,Video game,/m/0gttlrk,0.05,0.049382716,0.067567568,0.070175439,0.090909091,0.08,0.111111111,0.119047619,0.142857143,0.125,0.128205128,0.131578947,0.135135135,0.1,0.086956522,0.088888889,0.083333333,0.074074074,0.096345706
Borderlands 2,138,Video game,/m/0h3pbtb,0.08,0.098765432,0.135135135,0.157894737,0.181818182,0.18,0.222222222,0.238095238,0.261904762,0.3,0.256410256,0.236842105,0.243243243,0.25,0.195652174,0.177777778,0.1875,0.148148148,0.197300523
Dofus,136,Online game,/m/07hmh8,0.18,0.234567901,0.243243243,0.315789474,0.363636364,0.42,0.444444444,0.595238095,0.619047619,0.575,0.538461538,0.526315789,0.513513514,0.475,0.369565217,0.377777778,0.354166667,0.333333333,0.41550561
Perpetuum,123,Video game,/m/0h3pf4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microsoft Flight Simulator X,126,Computer game,/m/0dwp83,0.07,0.086419753,0.094594595,0.122807018,0.145454545,0.14,0.177777778,0.166666667,0.166666667,0.175,0.179487179,0.184210526,0.216216216,0.175,0.152173913,0.177777778,0.145833333,0.12962963,0.150317533
Elite: Dangerous,119,Video game,/m/064hbl,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.025641026,0.052631579,0.054054054,0.05,0.043478261,0.066666667,0.0625,0.055555556,0.043521079
Unturned,145,Video game,/m/011f5d5w,0.03,0.024691358,0.027027027,0.052631579,0.054545455,0.06,0.066666667,0.095238095,0.095238095,0.1,0.076923077,0.078947368,0.108108108,0.1,0.086956522,0.066666667,0.083333333,0.074074074,0.071169301
Splatoon,130,Video game,/m/010vq7_j,0.04,0.037037037,0.040540541,0.052631579,0.072727273,0.12,0.088888889,0.071428571,0.071428571,0.1,0.076923077,0.078947368,0.108108108,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.065293746
Far Cry 4,74,Video game,/m/010lwj04,0.09,0.111111111,0.135135135,0.157894737,0.145454545,0.16,0.177777778,0.238095238,0.238095238,0.25,0.256410256,0.236842105,0.243243243,0.225,0.173913043,0.2,0.166666667,0.12962963,0.185292707
60 Seconds!,116,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Truck Simulator,118,Video game,/m/011bc8n7,0.03,0.037037037,0.027027027,0.052631579,0.054545455,0.06,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.052631579,0.081081081,0.075,0.065217391,0.066666667,0.041666667,0.055555556,0.058917051
Star Wars Battlefront,100,2015 video game,/m/05b10f9,0.17,0.148148148,0.135135135,0.157894737,0.163636364,0.18,0.266666667,0.333333333,0.238095238,0.25,0.256410256,0.368421053,0.243243243,0.2,0.152173913,0.177777778,0.166666667,0.166666667,0.209681622
Modern Warfare 2,124,Video game,/m/05h5q84,0.09,0.098765432,0.108108108,0.122807018,0.109090909,0.12,0.133333333,0.166666667,0.142857143,0.175,0.153846154,0.157894737,0.162162162,0.175,0.130434783,0.133333333,0.125,0.111111111,0.134189494
Star Wars: The Old Republic,113,Online game,/m/04q3kvg,0.04,0.037037037,0.040540541,0.052631579,0.054545455,0.06,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.075,0.065217391,0.066666667,0.041666667,0.055555556,0.061685346
Seasons After Fall,60,Video game,/m/0130z5y6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outlast,92,Video game,/m/0vzt4nr,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.071428571,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.02173913,0.044444444,0.041666667,0.018518519,0.040611014
Cards Against Humanity,120,Game,/m/0gx0llp,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Metin 2,95,Online game,/m/02vrbp4,0.17,0.185185185,0.22972973,0.280701754,0.345454545,0.42,0.422222222,0.476190476,0.523809524,0.5,0.487179487,0.473684211,0.486486486,0.475,0.369565217,0.377777778,0.354166667,0.333333333,0.383915923
War Thunder,106,Online game,/m/0r3w7jk,0.01,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.025,0.025641026,0.026315789,0.054054054,0.025,0.043478261,0.044444444,0.020833333,0.037037037,0.034147568
Mother 1+2,113,Video game series,/m/01s7_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHL 16,103,Video game,/m/0134tlps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Undertale,112,Video game,/g/11bw7xd508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toontown Online,101,Online game,/m/04btp6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Fantasy XII,107,Video game,/m/03ln5k,0.03,0.049382716,0.054054054,0.070175439,0.054545455,0.22,0.111111111,0.095238095,0.095238095,0.1,0.102564103,0.078947368,0.081081081,0.1,0.065217391,0.066666667,0.0625,0.055555556,0.082904285
Cities: Skylines,102,Video game,/m/011x40ng,0.01,0,0,0,0.018181818,0.02,0,0.023809524,0.023809524,0,0.025641026,0,0,0,0,0.022222222,0,0.018518519,0.009010146
Golf With Your Friends,99,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Choice Chamber,103,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albion Online,120,Video game,/m/01058kmm,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0.05,0.02173913,0.022222222,0.020833333,0,0.007700234
Dragon Ball XenoVerse,104,Video game,/m/010vxlx3,0.03,0.037037037,0.054054054,0.070175439,0.072727273,0.06,0.088888889,0.095238095,0.119047619,0.175,0.128205128,0.131578947,0.135135135,0.1,0.065217391,0.088888889,0.083333333,0.074074074,0.089366739
EA Sports UFC 2,94,Video game,/g/11clfb6rq0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Road to Canada,96,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God Eater 2: Rage Burst,101,Video game,/m/0jt5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0.020833333,0.074074074,0.006507202
Killer Instinct,86,2013 video game,/m/0vzsnsh,0.03,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.066666667,0.071428571,0.047619048,0.05,0.051282051,0.078947368,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.046099662
Total War: WARHAMMER,90,Video game,/g/11bycc23kh,0.06,0.098765432,0.243243243,0.964912281,0.636363636,0.4,0.355555556,0.285714286,0.261904762,0.25,0.230769231,0.236842105,0.243243243,0.225,0.152173913,0.133333333,0.125,0.111111111,0.278551785
ArcheAge,79,Video game,/m/0v4gvn3,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Pokémon Trading Card Game Online,94,Game,/m/027qg4,0.09,0.111111111,0.121621622,0.175438596,0.181818182,0.2,0.222222222,0.238095238,0.214285714,0.225,0.384615385,0.473684211,0.513513514,0.475,0.369565217,0.444444444,0.354166667,0.277777778,0.281797772
MechWarrior Online,98,Video game,/m/06w1k41,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Shadowverse,84,,,0,0,0,0,0,0,0,0.023809524,0.023809524,0,0,0,0,0,0,0,0.020833333,0,0.00380291
Don't Starve Together,86,Video game,/g/11byc1n7l1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Momodora: Reverie Under the Moonlight,91,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shattered Skies,105,Video game,/m/01ssxt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerbal Space Program,86,Video game,/m/0h68f9g,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Stardew Valley,96,,,0.04,0.049382716,0.040540541,0.052631579,0.054545455,0.04,0.044444444,0.071428571,0.095238095,0.075,0.076923077,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.053524807
Final Fantasy X/X-2 HD Remaster,82,Video game,/m/0dw08,0.08,0.160493827,0.283783784,0.280701754,0.272727273,0.24,0.244444444,0.261904762,0.238095238,0.25,0.256410256,0.263157895,0.216216216,0.2,0.152173913,0.2,0.166666667,0.148148148,0.217495788
Realm of the Mad God,87,Online game,/m/0gy1dy6,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Pokémon FireRed/LeafGreen,83,Video game,/m/027qbs,0.212121212,0.259259259,0.301369863,0.368421053,0.418181818,0.46,0.444444444,0.5,0.5,0.725,1.692307692,2.394736842,2.75,2.5,1.804347826,1.711111111,1.333333333,1.075471698,1.080561453
Wizard101,77,Video game,/m/04yc1jr,0.02,0.012345679,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.071428571,0.071428571,0.075,0.051282051,0.078947368,0.081081081,0.05,0.043478261,0.044444444,0.041666667,0.018518519,0.046808002
The Culling,76,,,0.01,0,0.013513514,0,0,0,0,0,0.023809524,0.025,0,0,0,0,0,0,0,0,0.004017947
Brawlhalla,87,Video game,/g/11btzv2tw9,0,0,0.013513514,0,0.018181818,0.02,0.022222222,0.023809524,0,0.025,0.025641026,0,0.027027027,0.025,0,0,0.020833333,0,0.01229047
HEX: Shards of Fate,83,Online game,/m/0vxf5yr,0.01,0,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001306306
Paper Mario: Sticker Star,77,Video game,/m/0cp0jt6,0,0,0,0,0,0,0,0,0,0.025,0.025641026,0.026315789,0,0,0.02173913,0,0,0.018518519,0.006511915
Tekken Tag Tournament 2,78,Arcade game,/m/0ddgzqw,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.066666667,0.047619048,0.047619048,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.025877038
Kantai Collection,77,Video game,/m/0x11hn5,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0,0.025,0.025641026,0,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.037037037,0.019006466
F1 2016,78,,,0.01,0.012345679,0.013513514,0.035087719,0.036363636,0.04,0.044444444,0.023809524,0.023809524,0.05,0.051282051,0.026315789,0.054054054,0.05,0.043478261,0.111111111,0.104166667,0.055555556,0.043629863
Ratchet & Clank,71,Video game series,/m/025tydm,0.25,0.185185185,0.148648649,0.157894737,0.145454545,0.12,0.155555556,0.142857143,0.142857143,0.15,0.128205128,0.105263158,0.135135135,0.1,0.152173913,0.155555556,0.104166667,0.092592593,0.142863617
Resident Evil 5,79,Video game,/m/06lp84,0.05,0.049382716,0.054054054,0.070175439,0.090909091,0.08,0.133333333,0.119047619,0.261904762,0.25,0.205128205,0.184210526,0.189189189,0.15,0.130434783,0.155555556,0.125,0.092592593,0.13282877
Mafia LIVE!,75,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secrets of Grindea,86,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life,80,Video game,/m/0dwc_,0.04,0.049382716,0.054054054,0.070175439,0.072727273,0.1,0.111111111,0.119047619,0.119047619,0.125,0.102564103,0.105263158,0.108108108,0.1,0.086956522,0.111111111,0.083333333,0.074074074,0.090664236
Ragnarok Online,68,Online game,/m/027gfj,0.05,0.074074074,0.081081081,0.087719298,0.090909091,0.1,0.111111111,0.119047619,0.142857143,0.15,0.205128205,0.236842105,0.216216216,0.175,0.130434783,0.133333333,0.104166667,0.092592593,0.127806296
Alien: Isolation,71,Video game,/m/0zrtxq1,0,0,0,0,0,0,0,0,0,0.025,0.025641026,0,0,0,0,0,0,0,0.00281339
Naruto Shippuden: Ultimate Ninja Storm 4,73,Video game,/m/012gbr7b,0.07,0.061728395,0.067567568,0.070175439,0.090909091,0.08,0.088888889,0.095238095,0.095238095,0.125,0.102564103,0.105263158,0.108108108,0.1,0.065217391,0.066666667,0.083333333,0.074074074,0.086109578
Metroid Fusion,64,Video game,/m/01zylf,0.01,0,0.013513514,0,0,0,0,0,0.023809524,0.025,0.025641026,0,0,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.011459848
Kirby's Adventure,68,Video game,/m/03b9kx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armored Warfare,67,Online game,/m/0125whbj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dance Central: Spotlight,64,Video game,/m/010vx6kk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infestation: Survivor Stories,61,Video game,/m/0n5whqs,0.01,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001241427
Borderlands: The Pre-Sequel!,63,Video game,/m/0107z82l,0.03,0.037037037,0.040540541,0.052631579,0.054545455,0.06,0.066666667,0.071428571,0.095238095,0.1,0.076923077,0.078947368,0.081081081,0.1,0.065217391,0.066666667,0.0625,0.055555556,0.066387727
StarCraft: Brood War,68,Video game expansion,/m/02z4kv,0,0,0,0.01754386,0.018181818,0,0,0,0.023809524,0,0,0,0,0.025,0.02173913,0.022222222,0,0.018518519,0.008167504
Call of Duty: Ghosts,56,Video game,/m/0sggtt_,0.06,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.088888889,0.095238095,0.095238095,0.1,0.102564103,0.105263158,0.108108108,0.1,0.065217391,0.088888889,0.083333333,0.074074074,0.082952979
Agar.io,61,Mobile game,/g/11bcckjdhd,0.45,0.543209877,0.554054054,0.684210526,0.654545455,0.72,0.755555556,0.761904762,0.642857143,0.625,0.58974359,0.578947368,0.567567568,0.5,0.413043478,0.4,0.395833333,0.37037037,0.567046838
Stellaris,63,Video game,/g/11c3nyk6nh,0.01,0.148148148,0.121621622,0.105263158,0.090909091,0.06,0.044444444,0.071428571,0.047619048,0.075,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.020833333,0.037037037,0.062677491
Super Mario Galaxy 2,67,Video game,/m/064nv1v,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Prison Architect,64,Video game,/m/0kyty3m,0,0,0,0,0,0,0.022222222,0.023809524,0.023809524,0.025,0,0,0,0,0,0,0,0.018518519,0.006297766
Miscreated,61,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA 2K15,69,Video game,/m/01115tfp,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
